000278ef08f7bd99a2beca688b2b4143.vir,1,0.9998472
001d3eb0eeaa92ee28da5f563fa63609.vir,0,0.8158012
00276763c19d0023058a5e619ebc4ada.vir,1,1.0
002dac9fa331704d417645d144c3a6b8.vir,0,1.1772043e-07
002de9454cfe51a1c6e4c1f2c2a3b043.vir,1,0.9998853
0034cbeaf9146356efc65e101fe6e464.vir,1,0.9989711
0041fc4ff79bb41bb97d659a3aa16222.vir,0,3.5006558e-08
004ceb543c8588b92e214f45b9739825.vir,1,0.99999654
004ec830f0c4cdd6a5f465f2b079393b.vir,1,0.9999087
00588fe183661dd32af076c01cf6870c.vir,0,0.00248239
0061f13176572d32d207cd1e97f09fd1.vir,1,0.9981061
0068a463b19fa4c611de23824b248347.vir,1,1.0
007df2679f03b267f6d4ec1ca29c87db.vir,1,0.90039
007e43feae74259448de44a53fbdbdfc.vir,1,0.999936
007fc04635966ca31c6010c4ba256283.vir,1,0.9999316
0080ec867204acd85be41eff07324b53.vir,0,0.88709384
00899b6c752f7118b3265c4958abf0f6.vir,0,2.6358886e-09
00993439f2f4760b0f6748af10ee08b9.vir,1,0.99975306
0099e851fe12221f793583bbd5213b9a.vir,1,0.9999999
00a4193926c75a8164973868eff9740b.vir,1,1.0
00ad36e1a885b35de661a028b3e0b131.vir,0,0.008343278
00af1ecae6a9f1f405c996e6ec902db4.vir,1,0.94012654
00c072b8b80f25d3a61a5dfc35e7fee4.vir,0,3.9177383e-08
00c4d99523638b124adb9a178ce2c358.vir,1,0.9999336
00cac072f07675b4c40aa6d2a2b053b0.vir,1,0.99980766
00d877b3fbf009932259b55d1df33d71.vir,0,0.11718298
00e54e80339e5d48ba7b2d9446496277.vir,1,0.99998355
00e862c4a19602b3db9dd1c5e9576f0b.vir,1,0.9999981
00f1e9a2562ea3de998998bbc7f9eac9.vir,1,0.99996233
00f2111de6f62e52468a9ec46bad49e5.vir,1,0.999961
00f2ca7072bc6a5c69688521f9f48b7c.vir,1,0.9989986
00f4e972f9aff7dc93931a25ef393d89.vir,0,0.01728555
00fc05bf2a58c34700e7967468f21580.vir,1,0.98712176
00fdf36054f8ff0574dbcd2277b26594.vir,1,0.9999771
00ff45df2b4160f48a39fefd57b7ae53.vir,1,0.9959998
0103af065967a8be25c3e5814514034e.vir,1,1.0
0106f8bf022d2609b28c0623909f7da2.vir,1,0.99994624
0109e679e0e8e1882d0d5a1b7cc39a30.vir,0,0.99853206
01152c8a9722a726d30ac9f806ee1b04.vir,1,1.0
0120457dad242dd980d28dd05c78b84f.vir,0,3.4102022e-06
0132fbec47a869cb5455cda6dbdbebb0.vir,0,7.0863204e-11
0135269e856556dada699c4aa0b55afe.vir,1,0.973657
0142c2eafffc05eac42b90f4f4824f8c.vir,0,0.09459612
014a33d4d74e8768c06e6bb9fedec1dc.vir,1,0.9999982
014ebaf1901490b33d242ab2fdb52a22.vir,1,0.9824164
01531346503cb96839db73b0c1b8591e.vir,1,1.0
01534bf0a7f29664222e0844bbbcdf5f.vir,1,0.9971756
0157834ecbadad8ed8a5cb267edde90e.vir,1,0.99999833
0157cb87e682b639a24f2587037cabd9.vir,0,2.9917272e-05
015db7a3048c46f0a74a3e91788dc39e.vir,1,0.9998534
01629ec667ebebba937bd665e0e6800a.vir,0,0.000793767
0167613a2e8f0f61cf8e8968defb927c.vir,0,0.032968514
0169369c390f966061242bd5114ba83e.vir,1,0.9999888
018c42bc35f08169f0064f3fa0c46968.vir,1,0.9993831
018c639b5fa5668a5ebbf53eba1bb6b2.vir,0,0.01788687
01abb63c140ab0e85f89ca96176236d6.vir,1,0.8554999
01ae859ffcc11002ce67e81ff243ea55.vir,0,1.278263e-08
01b6bee66ff186c0c941590fc2149d10.vir,1,0.9999999
01bf9d82f5926a4164c51a8ac8c02546.vir,1,0.9999931
01c38db7a6621b1b5589ec0fd042ae6e.vir,0,3.5527576e-06
01c67f057a85c40635b0b7ac21e564ae.vir,1,0.99727184
01c70d5c01fcbc80daa0105e35f4c9db.vir,1,0.9999968
01d8149a1e465ec90ba7f7488f4ee4ef.vir,1,0.9999976
01dba2ef0ffbb512fd101a9694891067.vir,1,0.99954504
01e2d14ebf10aff19cccf223481cceb5.vir,1,0.012572216
01eb1bf5385b04b8c7a5179e4f62079c.vir,1,0.999648
01ecd78ee081edca12e9f4b03536e7d3.vir,1,1.0
01f69477d3fa8c15c9e3381a89863f59.vir,0,5.6759563e-07
01fe1164c0e63d0fc1088c734d27593b.vir,0,0.99999905
0207cfc2f5770c0c15abae4bbbb1c86d.vir,1,0.99999213
0209749f07fa9f90b49ecf850fafd2d2.vir,1,0.99999344
02162f4a07221bd1e7df11454d6e4531.vir,1,0.99999654
02164281a6c4cfc322aeda6c2ba38442.vir,0,5.829507e-07
022824d2f4e099ee464526ebab262b3c.vir,0,0.03067454
022de54be14482c9e0b025e8c2c4f27a.vir,1,0.9817687
023353c885275cc41917fabed7b88797.vir,1,0.9999969
02386ae64daf5f87436b77a74fea0246.vir,1,0.9999993
02470833b5b5b9472d507538118a67ca.vir,1,0.99995434
0247d324864474dfdf97a018899ca6ee.vir,1,0.99994814
024992ef03fcb6a6c1059e11597bf499.vir,0,0.012096995
0256bab806c22841ae15217b29c9c81d.vir,1,0.7200576
02586bf068cf4ca6ad9326e922b62139.vir,0,8.905816e-05
025b7e9a5159389d8ab67fd9db8b0b40.vir,1,0.99998105
02677db94ba2054c0063cd674817aec8.vir,1,0.97606874
02712381b6a400da8b6d137c7b8e1219.vir,1,0.99999964
0276c100268ef95dadc6d7d1a04e3926.vir,1,0.99999976
027835c3c97467f2ef68d2381bb54fca.vir,1,0.9975011
0283ca1a112aa1826206ada8579919de.vir,0,4.9530945e-07
029fbe0cea64204ae81dc7eecc963543.vir,1,0.9998946
02a250cce187674769ef9b02678cb929.vir,1,0.9997501
02a28bac164c12e94b63f72f5db4374e.vir,0,0.008832916
02a3532e736c92655d70099bbd030e93.vir,1,0.9999968
02a37afe16173ec98b3733b6dacdbb12.vir,1,0.9999715
02a6a61026bedfc7f9733e8a2643958c.vir,0,0.062813416
02b64de75d74be04d85e08b655bc7e17.vir,1,0.99997914
02b89748ca1019233cac69599ede7c59.vir,0,7.8429856e-08
02c45ac06031de61f4a05668055ae9a8.vir,0,0.18049118
02d5af314c3c1bad8c1d9e5a20839182.vir,0,0.0034788882
02d7367620b94ebe4b3277492bbc0ce8.vir,0,0.5549245
02d9847aecce9e48cfd578cb40eb51fc.vir,1,0.99998975
02d9c9423c4452155c1a578d982ecde2.vir,1,0.9999794
02da5aae4a3c356940fbbb85247a3143.vir,1,0.99999833
02eadfc430c725bdf63f950acca5aac3.vir,0,2.2627937e-06
02ec4ffc0317a81dbb2f31280e0b1a13.vir,1,1.0
02f25bc06ba981364ffee1a985f34979.vir,1,1.0
02f7f90af72f913c2306af46e5680ee9.vir,1,0.99998057
02fdcc2386e29a2c669314960df40ccf.vir,1,0.99999654
0301a9806d2076ff17423a27923eafbf.vir,1,0.99977463
03058f446f5be410026e06eb4c5e0217.vir,0,0.9968156
030938c118e185f0528b9943b2146d88.vir,1,0.99973553
0318e223dca8cbfca5b58e5039410e5e.vir,0,0.27675036
031aa6fc441850cddbb312e07ac3334e.vir,1,0.9993856
031cc8d18dfc4bb99997e947e71de003.vir,1,0.9999809
0325e86252788a38f1959b84cc02ef85.vir,1,0.999841
03271202a22d73c8ee98fef919a2ac51.vir,1,0.999948
03283e63b2b91645adc27ad3d381a44c.vir,1,0.99999964
0328e0e767f7ee58ef0bce8f7cd84522.vir,1,0.99973065
032af12a7f6b2c979c868b8872a08f7f.vir,1,0.9997931
032f707270dc55960a7c133ba8a974f7.vir,0,7.156654e-11
033b597196c9d2a1d983dd5ac9051ae0.vir,0,0.00013532696
03409c8c21e5311393c1107b70ff5865.vir,1,0.55943096
